job_id,company_id,job_title,description,work_type,location,experience_level,sponsored
3701302764,5887,Business Intelligence Analyst,"Our client, a leading financial software company is hiring a BI Reporting Analyst to join their team in San Diego, CA!
**This is a 6-month W2 contract with benefits & paid holidays**
As the BI Reporting Analyst, you will help in determining best practices and developing actionable insights and recommendations for the current business operations.
Responsibilities:Performs business analysis using various techniques, e.g. statistical analysis, explanatory and predictive modeling, data mining.Building new reports and managing existing reportsMay assist in implementing or developing systems to capture business operation information.May help to produce ad hoc data and reports and guide less experienced business data analysts.Work closely with stakeholders and Business System Analysts for migration initiatives and business impact
Desired Skills:3+ years of related experience in a Business Intelligence Analyst role2+ years of experience utilizing Qlik or Qlik Sense Extensive knowledge of SQLExperience with Python or R Prior experience using TableauAWS Redshift, Athen, and MS PowerPoint are nice to have
Motion Recruitment Partners is an Equal Opportunity Employer, including disability/vets. All applicants must be currently authorized to work on a full-time basis in the country for which they are applying, and no sponsorship is currently available. Employment is subject to the successful completion of a pre-employment screening. Accommodation will be provided in all parts of the hiring process as required under Motion Recruitment Employment Accommodation policy. Applicants need to make their needs known in advance.",Contract,CA,Associate,0
3701301955,5887,Business Intelligence Analyst,"Our client, a leading financial software company is hiring a BI Reporting Analyst to join their team in Mountain View, CA!
**This is a 6-month W2 contract with benefits & paid holidays**
As the BI Reporting Analyst, you will help in determining best practices and developing actionable insights and recommendations for the current business operations.
Responsibilities:Performs business analysis using various techniques, e.g. statistical analysis, explanatory and predictive modeling, data mining.Building new reports and managing existing reportsMay assist in implementing or developing systems to capture business operation information.May help to produce ad hoc data and reports and guide less experienced business data analysts.Work closely with stakeholders and Business System Analysts for migration initiatives and business impact
Desired Skills:3+ years of related experience in a Business Intelligence Analyst role2+ years of experience utilizing Qlik or Qlik SenseExtensive knowledge of SQLExperience with Python or RPrior experience using TableauAWS Redshift, Athen, and MS PowerPoint are nice to have
Motion Recruitment Partners is an Equal Opportunity Employer, including disability/vets. All applicants must be currently authorized to work on a full-time basis in the country for which they are applying, and no sponsorship is currently available. Employment is subject to the successful completion of a pre-employment screening. Accommodation will be provided in all parts of the hiring process as required under Motion Recruitment Employment Accommodation policy. Applicants need to make their needs known in advance.",Contract,CA,Associate,0
3701301247,16690,Sr. Power BI Developer (PowerApps),"Role - Sr. Power BI Developer (PowerApps)location - Durham North Carolina Hybrid - 5 days onsite a month Must Have - Power BI Development, BI Publisher Background, API's, UI, Integration, Migration, Power Apps and AWS
The Expertise and Skills You BringCollaborative Mindset & Experience in working on Agile teams.Expertise in building and integrating custom application (Power Apps) with Power BIExpert knowledge of PowerBI & building complex Dax Functions.Capable of visualizing information that’s intuitive and enables insights.Demonstrated ability working in Business Intelligence tools (Tableau, DOMO is an advantage).Good understanding about SDLC and the various stages in software lifecycleExperience working with Data Warehousing, dimensional data modeling & relational database concepts.· Proficient in writing back to the file/database using Power AppsGood understanding of data modeling techniques and able to model relationships between the different objectsBuild visually appealing dashboards following the best coding practices, solve user requirements on reportingExperience in creating custom applications and canvas reports using Power Apps and automating manual processShould be comfortable in writing complex SQL queries to perform analysis for any data issuesKnowledge on Cloud and Big Data Concepts and tools – AWS, Data Lake, Snowflake etc.Strong analytical, technical skills to be able to address complicated business challenges.Implementing standard methodology acquired through prior experience for any process improvementExperience in working with business team members in discussing and capturing requirements, conducting product Demo and collaborating with larger teams on delivering quality productMust maintain flawless communication and coordination with Partners, Business Analysts, developers, and peers for completion of various testing work you're doingHigh level of commitment, initiative, vision and passion
The Value You DeliverConfigure, develop, and debug reports in Power BI and analyze dataCapable of writing complex SQl expressions and DAX functions.Teaching & upskilling teammatesExperience with Power Apps Studio and app designer· Advanced knowledge of Power Apps Studio and app designer software· Knowledge of Gateways, data sources and connectorsAbility to implement business process automation using Power AutomateUpdate and track tasks in JIRA.Build, update, and maintain technical documentation.Interact effectively with business partners to understand business requirements and assist in creation of technical requirements.",Full-time,NC,Mid-Senior level,0
3701195768,19101288,BI Developer,"Title: BI DeveloperDuration : 6+ MonthsRemote
Must have:
Pharma / Healthcare backgroundHeavy Python experienceSQLAWS Quicksight
Full JD
Pharma/Healhcare experice is a MUST have for background due to regulatory/compliance
Strong Python and SQL Skills: Proficiency in Python and SQL is a must-have. Python libraries like pandas, numpy, matplotlib, and scikit-learn are essential tools in data science. With SQL, candidates should be comfortable with complex queries, joins, and the manipulation and retrieval of data.
Experience with AWS QuickSight: Candidates should have experience with QuickSight or a similar BI tool. They need to be adept at designing, creating, and deploying detailed dashboards and visualizations and should be proficient in the use of SPICE, the super-fast, parallel, in-memory calculation engine powered by AWS.
Thanks,Harpreet Email : harpreet.kaur2@infostride.com",Contract,United States,Mid-Senior level,0
3699403724,34755301,Senior Business Intelligence Analyst,"Job Description

 Position Title:  Senior Business Intelligence Analyst

 Location:  Kirkland, WA; Everett, WA; Portland, OR

 $71,250 to $118,750 annually 

 Comprehensive health benefits include-  medical, dental, vision, 401k, flexible spending account,

paid sick leave and paid time off, quarterly performance bonus, training, career growth and

education reimbursement programs.

Company Background

Everyone deserves the best internet possible, and that’s the refreshingly great experience we’re creating

at Ziply Fiber. We’re bringing fiber to more than one million homes and businesses across the broader

Northwest. By pairing brilliantly fast internet with customer choice and control, we’re making it simple and

easy for you to connect to the things that matter most to you. Ziply Fiber is based in Kirkland,

Washington, providing communities across Washington, Oregon, Idaho, and Montana with fiber internet

in addition to streaming TV, privacy products, and phone service as well.

Job Summary

This role is within the business intelligence team and will be responsible for analyzing trends in business

unit data, and developing dashboards for leadership to understand and monitor the business. The ideal

candidate will be very strong in visualization of data and understanding and proactively anticipating

customer needs. You will have a general business understanding in order to support various business units

organizations such as operations, marketing, sales, or finance. You will grow your understanding of the

business in order to proactively deliver insights to customer organizations.

 Essential Duties and Responsibilities: 

The Essential Duties and Responsibilities listed below are a range of duties performed by the employee

and not intended to reflect all duties performed.
 Extract insights from business data to directly impact business unit performance in a repeatable,

scalable manner.
 Build strong relationships with customer organization team members and cross-functional

partners to provide strategic advice on data trends and requirements.
 Solve challenging business problems creatively, efficiently, and independently, especially when

faced with time and operational constraints or ambiguity.
 Work with and manipulate large, complex datasets for analysis and report creation. Create reports, dashboards, metrics, and models that ensure we are focused on the best

customer experience and business performance possible.
 Deliver on multiple initiatives in the same time frame. Be intellectually curious and have a passion for proactively digging into the data to understand

“why” we believe the data is accurate, how the data can be validated and kept fresh.
 Make and document recommendations for integrating the data set(s) into a production

environment, informing customers about the availability of products at their location.
 Identify opportunities to use data to develop new strategies and improve business performance.

 Qualifications: 
 Bachelor’s degree in Business, Computer Science or related field required. 7+ years of experience in marketing analytics, business analytics, operations analytics,

management consulting, sales operations, or finance organizations
 5+ years of experience analyzing large data sets using your strong SQL skills. Experience in leading impactful data-related or analytics projects and visually presenting and

communicating findings with minimal supervision
 Experience with CRM systems. Expertise in data visualization tools and BI platforms, specifically Spotfire Intermediate knowledge of PowerPoint, including ability to use PowerPoint to communicate

analytical insights effectively to stakeholders
 Experience in statistical analysis or programming are a plus

 Knowledge, Skills and Abilities: 
 Ability to understand and explore data warehouse schemas. Ability to work independently and apply sound judgment and reasoning skills to a variety of

situations
 Ability to multi-task and collaborate effectively with other personnel to meet deadlines. Strong verbal and written communication, attention to detail, and organizational skills. Ability to work within critical deadlines. Ability to adjust to rapidly changing priorities and schedules. Ability to provide excellent customer service.

 Work Authorization 

Applicants must be currently authorized to work in the US for any employer. Sponsorship is not available

for this position.

Physical Requirements

The physical demands described here are representative of those that must be met by an employee to

successfully perform the essential functions of this job. Reasonable accommodation may be made to

Enable Individuals With Disabilities To Perform The Essential Functions.

Essential and marginal functions may require maintaining the physical condition necessary for bending,

stooping, sitting, walking or standing for prolonged periods of time; most of the time is spent sitting in a

comfortable position with frequent opportunity to move about. The employee must occasionally lift and/or

move up to 25 pounds. Specific vision abilities required by the job include close vision, distance vision,

color vision, peripheral vision, depth perception, and the ability to adjust focus.

 Work Environment 

Work is performed in an office setting with exposure to computer screens and requires extensive use of a

computer, keyboard, mouse, and multi-line telephone system. The work is primarily a modern office

setting.

 Diverse Workforce / EEO: 

Ziply Fiber is an equal opportunity employer. Ziply Fiber will consider all qualified candidates regardless of

race, color, religion, national origin, gender, age, marital status, sexual orientation, veteran status, and the

presence of a non-job-related handicap or disability or any other legally protected status.

Ziply Fiber requires a pre-employment background check as conditions of employment. Ziply Fiber may

require pre-employment drug screening.

Ziply Fiber is a drug free workplace.",Full-time,WA,Mid-Senior level,0
3699090054,16690,BI Publisher (w/ PowerApps & PowerAutomate),"Title: 172355_BI Publisher (w/ PowerApps & PowerAutomate)Location: Durham, NC, Westlake, TX – Merrimack,NH – Boston,MA - Hybrid- Unscheduled MUST HAVE:- BI Publishing- Power BI - Power Automate and Power Apps - Coding (SQL, DAX, Shell scripts)- Experience with working on cloud-based databasesData modelling
If I were a candidate, what would get me excited about this position (what are the selling points)? Top of the line business intelligence solutionsHighly capable BI Engineers in teamHigh visibility and directly working with stake holders and leadership team
Interview Process1st round – Technical and with 2 people2nd round – Behavioral and Soft skills with 3 or 4 People",Contract,Dallas-Fort Worth Metroplex,Mid-Senior level,0
3699088291,27837,BI Developer - Remote,"PURPOSE:
The BI Developer serves on the Cyber Security Operations team which is responsible for security event monitoring, incident response, threat and vulnerability management, and reporting. The team’s role is to protect the availability, confidentiality, and integrity of UNFI systems and data, and develop and maintain reporting to communicate relevant metrics to stakeholders This position will serve as SME and primary development resource for Microsoft Power BI reporting platform. In this role the individual will work with the department director to receive requirements for new data, dashboards, and reporting, as well as to maintain and build upon existing content. The position will also work closely with other members of the UNFI Cyber Security team to collaborate on data and dashboard content requirements for their respective areas
ESSENTIAL FUNCTIONS:
Job Responsibilities
Maintain and update existing Power BI dashboards and reports.Develop and manage new and existing Power BI data models and data integrations.Perform analysis of data models, logical specifications, and business requirements to design, develop, test, and publish Microsoft Power BI dashboards and reportsWorks closely with Cyber Security Operations director on identification and priority of development work neededMaintain and update existing data load (ETL) tool and processAutomate data pulls per requirements.Troubleshoot reporting issues and tune report performance.Create and manage technical documentationPlan and organize tasks, coordinate with additional development teams as needed.
JOB REQUIREMENTS:
Education/ Certifications/or Equivalent combination of education training and experience: 
Bachelor’s degree in computer science, information systems, or related discipline
Experience: 
3-5 years of experience in Microsoft Power BI or similar Business Analytics tools developing reporting and dashboards 3+ years in Reporting and Analytics using Power BI - M Query, DAX, Data Modelling, RLS 3+ years in database technologies and strong SQL query writing skills, preferable SQL Server Knowledge of database fundamentals such as multidimensional database design, relational database design Microsoft Power BI Data Analyst certified preferred 1 year – Python Experience working in Agile development environment with tools such as Jira, Azure DevOps, BitBucket and GitHub Experience translating business requirements into dashboards and reporting Experience supporting all aspects of the Microsoft Power BI environment
Knowledge/ Skills/ Abilities: 
Ability to develop custom visuals for specific data in Power BI Background in data warehouse design (ie dimensional modeling) and data mining Ability to leverage a wide range of data sources (API, SQL, Cloud) for data integration Have excellent analytical and problem-solving skills for translating data into meaningful visualizations Ability to work with other analysts and data engineers to identity and understand source data system & business requirements for solutions deliveryUnderstand requirements and choose / implement a data model that best fits reporting and historical data needs, customizing as needed Flexible and adaptable to learning and understanding new technologies Strong written, verbal, and interpersonal communication skills Ability to work extremely well under pressure while maintaining a professional image and approach Team player with proven ability to work effectively with other business units, IT management and staff, vendors, and consultants Ability to translate an idea or need into a completed solution or work product Self-driven and able to reach deadlines on time with minimal direction 
PHYSICAL ENVIRONMENT/ DEMANDS: 
Some travel may be required Incumbent may sit for long periods of time at desk or computer terminal While performing the duties of this job, the employee is regularly required to sit; use hands to finger, handle or feel; reach with hands and arms; and talk or hear Incumbent may use calculators, keyboards, telephone, and other office equipment during normal workday Stooping, bending, twisting, and reaching may be required in completion of job duties
All qualified applicants will receive consideration for employment without regard to race, color, age, religion, sex, sexual orientation, gender identity or expression, national origin, disability, or protected veteran status. UNFI is an Equal Opportunity employer committed to creating an inclusive and respectful environment for all. - M/F/Veteran/Disability. VEVRAA Federal Contractor.
Additional Information
Company Name: United Natural Foods Inc. Additional Locations: United States of America Schedule: Full-timeWork Indicator: Remote
Compensation
Pay Range: $80000.00 - $149500.00 Annually ($38.46 - $71.88 Hourly)",Full-time,RI,Mid-Senior level,0
3699086920,16690,"Senior BI Publisher Developer (Power BI) (Minimum 10+ years exp mandatory, No CTC or CTH)","Job Title: Senior BI Publisher Developer (Power BI) with (w/ PowerApps & Power Automate)Location: Durham, NC, Westlake, TX – Merrimack – Boston, MA - Hybrid- UnscheduledRelevant exp: Senior level, 10 years minimum would be ideal.*This position is not applicable for c2c or cth.
Must have recent experience (Mandatory): -
Need BI Publisher, Power Bi & power app/automation.A minimum of 8 - 10 years of relevant expertise with Power BI Publisher, Power Apps, XML, XSLT, and Oracle. A bachelor's degree, ideally in engineering or computer science.Experience in the financial services sector is preferred. AWS and/or Azure.Preferable background working with Agile Scrum and Kanban techniques.The capacity and willingness to guide, mentor, and assist others.
If you're interested or know someone who would nearly fit above position, please share the updated resume: sandhya@compunnel.com",Contract,TX,Mid-Senior level,1
3699086145,2059,QLTY & RELIABILITY ENGINEER I,"At TE, you will unleash your potential working with people from diverse backgrounds and industries to create a safer, sustainable and more connected world. 
Job Overview
TE Connectivity’s Quality and Reliability Engineering Teams analyze the ability of product and production systems to comply with customer and contractual requirements through established reliability factors. They design, recommend revisions and install quality control systems, develop and document analytical methods for establishing reliability of products and their components and conduct analysis on relative reliability with regards to cost, structure, weight, maintainability, facility of production, and availability of materials and equipment. Out teams develop, implement and monitor company environmental safety programs and policies to ensure compliance with federal, state, and local environmental, health and safety regulations and recommend corrective actions if necessary. They are responsible for policies and practices to comply with applicable government regulations and industry requirements related to product environmental compliance, the implementation and management of technical and testing standards and specifications, quality control and reliability programs governing materials, product and processes, resulting in the optimization of material and labor, as well as failure analysis, root cause, corrective action and customer communication.
The Quality Engineer is responsible for handling customer complaints and ensuring an appropriate solution is found for these complaints. The ideal candidate for this position will have previous experience working in a manufacturing environment and leading process improvement initiative.
Responsibilities
 Resolve customer complaints/issues and ensure resolution is aligned with TE processes and procedures. Implement action plans and improve processes to prevent/reduce future customer complaints. Analyze customer data/manufacturing processes to identify possible risks, understand consequences of costs and determine viability of customer partnerships. Communicate with internal groups regarding on customer reported problems and manufacturing quality reported problems. Mobilize teams of direct and non-direct reports to address customer issues. Support development and maintenance of manufacturing process based on Voice of the Customer (VOC) and product engineering information. Process Quality System requests as required.
Qualifications
What your background should look like:
 Bachelor Degree required, Quality Engineering, Mechanical or Industrial Engineering preferred. 1-3 years of experience working in a manufacturing environment. Experience working with ISO Company or supported ISO certification. Experience driving continuous quality improvement in manufacturing environment. Knowledge and experience in use of Quality tools. Must be proficient in the English language.
Competencies
Values: Integrity, Accountability, Teamwork, Innovation
About Te Connectivity
TE Connectivity is a global industrial technology leader creating a safer, sustainable, productive and connected future. Our broad range of connectivity and sensor solutions, proven in the harshest environments, enable advancements in transportation, industrial applications, medical technology, energy, data communications and the home. With approximately 80,000 employees, including more than 7,500 engineers, working alongside customers in approximately 140 countries, TE ensures that EVERY CONNECTION COUNTS. Learn more at
Compensation
 Competitive base salary commensurate with experience: $57,520k - $86,280k annually (subject to change dependent on physical location) Posted salary ranges are made in good faith. TE Connectivity reserves the right to adjust ranges depending on the experience/qualification of the selected candidate as well as internal and external equity. Total Compensation = Base Salary + Incentive(s) + Benefits
Benefits
 A comprehensive benefits package including health insurance, 401(k), disability, life insurance, employee stock purchase plan, paid time off and voluntary benefits.
EOE, Including Disability/Vets",Full-time,NC,Associate,0
3699082514,18425303,"Manager, BI","Do you possess a strategic mindset and strong leadership skills? Looking for a Manager, BI job that drives insights and actionable recommendations from complex datasets? If so, you’ll fit right in with Spectrum’s Business Intelligence team!

Spectrum maintains our 32 million customers by offering trailblazing products and services. Our goal is not only to exceed the expectations of our users, but our employees too! In today’s data-driven world, having access to accurate and timely information is crucial to stay competitive and relevant.

Spectrum’s Business Intelligence team plays a vital role in not only working towards the company’s goals but improving our decision making through insights and analysis of data. It’s a high-energy job that allows you to focus on all aspects of Spectrum: business and people! You’d be joining a competent team with quality expectations that values partnership, long-term career growth, and great work-life balance.

BE PART OF THE CONNECTION

In this exciting role as a Business Intelligence Manager, you will be responsible for partnering with internal business client’s leadership to manage a portfolio of high-value, business-critical information delivery. This position will work closely with key business planners to ensure business needs and goals are realized through discovery, analysis, and reporting on Charter’s information assets. This role oversees a complete delivery team including analysts and ETL/Report developers dedicated to assisting our client efficiently and effectively organize and deliver high-quality BI products that align with current business needs. This role necessitates extensive technical and people management experience, and is known throughout the organization as a subject matter expert and advisor. Come join our team and help us drive success through data!

What Our Business Intelligence Managers Enjoys Most

Actively and consistently support all efforts to simplify and enhance the customer experience.Providing guidance and education in the interpretation and application of BI products.Communicating data integrity issues, nuances, and insights to all levels of the company in a clear and concise manner.Maintaining Key Operating Metric definitions and own BI single source of truth reporting.Providing high-level conceptual and technical expertise, as well as establishing of best practices in data management and business intelligence.Contributing to the development of function strategy by ensuring successful integration of multi discipline technical projects.Accountable for plans and teamwork assignments, guiding work activities, assessing integrated project objectives, escalating and communicating resource needs, ensuring quality reviews are completed, and pushing issue resolution as needed.Responsible for overseeing all areas of BI product design, development, and technical strategy based on business needs. Drive the generation of architectural and detailed design documents in accordance with the needed deliverables.Participating in technical discussions with the data operations team, which will deliver continual data quality reports and take proactive efforts to improve data quality in accordance with data standards.Ensuring leadership in BI and customers are aware of project status in a timely manner.Communicating cross-functionality and provide constructive feedback into how the product is designed and help craft solutions to difficult user experience and system integrations problems.Developing analytic standards for measuring performance within the business unit, leading teams to consensus around analytic approaches and development of reporting priorities across key initiatives.Monitoring and manage requests from the business to the Business Intelligence Group.Performing other duties as requested.

Required Qualifications

WHAT YOU’LL BRING TO SPECTRUM

Hands-on experience developing BI solutions, data strategies, and data best practices - 7+ yearsExperience providing data integration solutions in large-scale enterprise environments - 5+ yearsExperience as a BI developer/analyst/architect, or other related roles with BI development practices - 3+ yearsSupervisory experience managing teams of employees and contractors - 3+ yearsAbility to read, write, speak and understand EnglishAdvanced level knowledge in full life-cycle solution delivery (i.e. data engineering, product development)Advanced demonstrated written and verbal communication skills; proficiency in delivering oral and written presentations to large and small groupsDemonstrated deep working knowledge of business intelligence platforms, database, and analytical toolsProven leadership and ability to coach and develop a teamPossess the intellectual curiosity to work through ambiguityAbility to prioritize and organize effectively and manage multiple projects/assignmentsProven ability to perform effectively in a fast-paced environmentProficiency in Microsoft Excel & Access requiredAdvanced SQL skillsExperience working with one or many BI platforms 

Required Education

Bachelor’s degree or foreign equivalent in Information Technology or business-related field, or equivalent experience 

Preferred Qualifications

Experience with Cable TV, Internet, and/or Phone products & services or other related industry experience 

Preferred Education

Master's Degree or MBA 

Working Conditions

Onsite 5 days 

SPECTRUM CONNECTS YOU TO MORE

Dynamic Growth: The growth of our industry and evolving technology powers our employees’ careers as they move up or around the companySupportive Teams: Who you are matters here. And, we aim to foster an inclusive workplace where every person is empowered to bring their best ideasLearning Culture: With a focus on training and development, employees can have confidence that day one is truly just the beginning of a dynamic careerTotal Rewards: See all the ways we invest in you—at work and in life 

Apply now, connect a friend to this opportunity or sign up for job alerts!

BBL502 2023-20128 2023

Here, employees don’t just have jobs, they build careers. That’s why we believe in offering a comprehensive pay and benefits package that rewards employees for their contributions to our success, supports all aspects of their well-being, and delivers real value at every stage of life.

A qualified applicant’s criminal history, if any, will be considered in a manner consistent with applicable laws, including local ordinances.

Get to Know Us Charter Communications is known in the United States by our Spectrum brands, including: Spectrum Internet®, TV, Mobile and Voice, Spectrum Networks, Spectrum Enterprise and Spectrum Reach. When you join us, you’re joining a strong community of more than 101,000 individuals working together to serve more than 32 million customers in 41 states and keep them connected to what matters most. Watch this video to learn more.

Who You Are Matters Here We’re committed to growing a workforce that reflects our communities, and providing equal opportunities for employment and advancement. EOE, including disability/vets. Learn about our inclusive culture.",Full-time,NC,Mid-Senior level,0
3699080819,3495423,BI Developer,"Patterson isn't just a place to work, it's a partner that cares about your success.
One of the distinguishing marks of our company is the talented people who embrace the people-first, always advancing, and results-driven culture. Professional growth abounds in this motivating environment. We value the diverse talents and experiences our employees bring to Patterson and believe that they build a stronger and successful organization.
Job Description
The BI Developer will be responsible for designing, developing, and maintaining cloud base business intelligence solutions utilizing Azure. The BI Developer works closely with business stakeholders, business analysts, and developers to understand requirements and develop and support BI solutions. This role will utilize Microsoft BI tools and technologies to deliver accurate and insightful data visualizations, reports, and dashboards.
Responsibilities
Design and develop end-to-end business intelligence solutions using Azure technologies, including but not limited to: Azure Data Factory, Azure Data Lake, Azure Synapse Analytics, and Azure Analysis Services.Design and develop data models, data warehouses, and ETL processes.Collaborate with business analysts and development teamsCreate and maintain SQL queries, stored procedures, and functions to extract, transform, and load data from various sources.Design and develop interactive dashboards using Microsoft Power BI utilizing drill down data exploration for deep insights.Optimize and tune SQL queries, data models, and ETL processes for performance and efficiency.Implement data security measures and ensure compliance with data governance policies.Keep up-to-date with the latest Microsoft BI technologies and best practices.
Required Qualifications
Bachelor’s degree in computer science, or Information SystemsMinimum of three (3) years experience as a BI Developer or similar role, utilizing Microsoft BI technologiesStrong knowledge of Microsoft SQL Server, SSIS, SSAS, and Power BI.Proficient in SQL querying and data modelingExperience in developing data visualizations.Understanding of data warehousing principles and ETL processes.Ability to work independently and as part of a team, managing multiple priorities and deadlines.Excellent analytical and problem-solving skills.Strong communication and collaboration abilities.
Preferred Qualifications
Experience with Microsoft Azure services such as Azure Data Factory, Azure Analysis Services, or Azure Synapse Analytics.Knowledge of data visualization best practices and user experience design.Experience with agile development methodologies.
What's In It For You
We provide competitive benefits, unique incentive programs and rewards for our eligible employees:
Full Medical, Dental, and Vision benefits and an integrated Wellness Program.401(k) Match Retirement Savings Plan.Employee Stock Purchase Plan (ESPP).Paid Time Off (PTO).Holiday Pay & Floating Holidays.Volunteer Time Off (VTO).Educational Assistance Program (Tuition Reimbursement).Full Paid Parental and Adoption Leave.LifeWorks (Employee Assistance Program).Patterson Perks Program.
The potential compensation range for this role is below. The final offer amount could exceed this range, based on various factors such as candidate location (geographical labor market), experience, and skills.
$47,100.00 - $59,500.00
EEO Statement
As a people-first company, Patterson promotes a culture that embodies and celebrates diversity and inclusivity. We believe our employees’ unique experiences and differences is what strengthens us and drives our success. We consider all qualified applicants without regard to race, religion, color, sex, national origin, age, sexual orientation, gender identity, disability or veteran status.
We are Patterson. We welcome you.",Full-time,TX,Mid-Senior level,0
3699063216,2489937,Data Privacy analyst (NOT ATTORNEY) with 1-3 years of experience ONLY not a BI/technical role please no data architects/developers,"6 monthsremoteCST hrs - customer is based in central time zone Sept startCONTRACT

Entry-Level Data Privacy AnalystBackground: Client is an American manufacturing company. Their teams are currently working through several new initiatives, and so, they are looking to add an extra member to the team. They need an additional Data Privacy Analyst. 
Project: The consultant hired must be a Data Privacy Analyst with 1-2 years of experience, with a technical focus and understanding of Privacy laws. They will be assisting with Risk Assessments, Data Protection, Cookie Compliance, consumer Data Framework, etc.. Since this is more of an entry-level position, they do not need to have experience with high-level Data Privacy or Risk projects. THE CUSTOMER WILL NOT ENTERTAIN LAWYERS, JDS, OR ANYONE WITH OVER 3 YEARS OF PRIVACY EXPERIENCE AND THE HOURLY RATE REFLECTS THAT.
From a fit perspective, this consultant must have strong communication skills as they will be working with a team, 100% remotely. 

Required: 1-2 years of Data Privacy experience (not more)Technical background Understanding of Data Privacy laws",Contract,United States,Entry level,1
3699059327,2324727,Senior Financial Business Intelligence Analyst,"Are interested in working within the financial department of a leading US law firm?
Do you have strong experience with SQL, Tableau and Power BI?
The Senior Financial Business Intelligence Analyst is positioned in the Finance Department and supports the Firm’s financial analysis, in addition to the reporting and data analytics needs, to ensure accurate and reliable financial information is provided for decision-making and planning. You will directly interact with Firm Leadership, Attorneys and all functional departments within the Firm.
What will you be doing?Developing reports for financial analysis, production, data and process control using Tableau/Power BI, SQL, SSAS, Excel, and other tools that access the firm’s financial databases.Driving advancements in the Firm’s reporting, data visualization and analysis capabilities.Performing in-depth analysis using critical thinking skills to provide accurate financial insights in a format that is useful and meaningful to the audience;Providing financial reports, data visualizations, and reporting packages for Firm leadership and management to use in decision making.Summarize analytical results and effectively communicate with various levels of stakeholders.Interpret data needs and design, develop, and deploy analytical tools to improve and optimize business decisions and performance.Balancing and prioritizing tasks and projects based on deadlines or the importance and urgency.
What skills do you need?Proficiency in Tableau or Power BI.Experience with SQL, SSAS and SSRS.Intermediate plus proficiency in MS Excel and PowerPoint.Experience with 3E accounting software or similar enterprise software programs.Experience working in a Law Firm (strongly preferred).Knowledge of general accounting principles.",Full-time,New York City Metropolitan Area,Mid-Senior level,0
3699055961,2324727,Senior Financial Business Intelligence Analyst,"Are interested in working within the financial department of a leading US law firm?
Do you have strong experience with SQL, Tableau and Power BI?
The Senior Financial Business Intelligence Analyst is positioned in the Finance Department and supports the Firm’s financial analysis, in addition to the reporting and data analytics needs, to ensure accurate and reliable financial information is provided for decision-making and planning. You will directly interact with Firm Leadership, Attorneys and all functional departments within the Firm.
What will you be doing?Developing reports for financial analysis, production, data and process control using Tableau/Power BI, SQL, SSAS, Excel, and other tools that access the firm’s financial databases.Driving advancements in the Firm’s reporting, data visualization and analysis capabilities.Performing in-depth analysis using critical thinking skills to provide accurate financial insights in a format that is useful and meaningful to the audience;Providing financial reports, data visualizations, and reporting packages for Firm leadership and management to use in decision making.Summarize analytical results and effectively communicate with various levels of stakeholders.Interpret data needs and design, develop, and deploy analytical tools to improve and optimize business decisions and performance.Balancing and prioritizing tasks and projects based on deadlines or the importance and urgency.
What skills do you need?Proficiency in Tableau or Power BI.Experience with SQL, SSAS and SSRS.Intermediate plus proficiency in MS Excel and PowerPoint.Experience with 3E accounting software or similar enterprise software programs.Experience working in a Law Firm (strongly preferred).Knowledge of general accounting principles.",Full-time,Atlanta Metropolitan Area,Mid-Senior level,1
